customer_id,full_name,phone_number,age,district,subscription_plan,registration_date,is_fraud,credit_score,plan_price_egp,plan_data_gb,plan_call_minutes,age_group,credit_score_group,registration_year,registration_month,plan_price,credit_category
VF-003711,Tarek Ali Mahmoud,1028279391,18,Nasr City - Zone 3,Prepaid 200,2024-08-17,0,618,200,40,800,18-25,Fair (500-650),2024,8,200,Fair
VF-003712,Tarek Omar El-Sayed,1032915898,28,Nasr City - El Zahraa,Prepaid 50,2025-05-17,0,324,50,5,100,26-35,Poor (<500),2025,5,50,Poor
VF-003713,Rania Ibrahim Shahatah,1029920796,48,Nasr City - Zone 10,Prepaid 100,2023-10-19,0,579,100,15,300,36-50,Fair (500-650),2023,10,100,Fair
VF-003714,Walid Ali El-Gazzar,1016098009,29,Nasr City - Zone 3,Postpaid 400,2023-02-08,0,841,400,100,2000,26-35,Excellent (750+),2023,2,400,Excellent
VF-003715,Omar Salah Hassan,1077218949,41,Nasr City - Abbas El-Akkad,Postpaid 150,2024-09-08,1,484,150,25,500,36-50,Poor (<500),2024,9,150,Poor
VF-003716,Hany Ibrahim Ali,1079945984,38,Nasr City - Abbas El-Akkad,Postpaid 150,2023-12-19,0,554,150,25,500,36-50,Fair (500-650),2023,12,150,Fair
VF-003717,Rania Farouk Awad,1098203261,49,Nasr City - Zone 2,Prepaid 200,2024-03-03,1,545,600,200,5000,36-50,,2024,3,200,Fair
VF-003718,Amira Ali Ramadan,1076663564,55,Nasr City - Zone 8,Postpaid 150,2025-04-30,0,808,600,200,5000,50+,Excellent (750+),2025,4,150,Excellent
VF-003719,Ibrahim Nabil El-Sayed,1025355170,32,Unknown,Postpaid 150,2020-06-08,0,636,150,25,500,26-35,Fair (500-650),2020,6,150,Fair
VF-003720,Noha Lotfy Hanafi,1024793590,52,Nasr City - El Zahraa,Unlimited Premium,2020-08-07,0,772,800,-1,-1,50+,Excellent (750+),2020,8,800,Excellent
VF-003721,Reem Hassan El-Banna,1055366249,25,Nasr City - Zone 2,Prepaid 100,2023-12-02,0,634,100,15,300,18-25,Fair (500-650),2023,12,100,Fair
VF-003722,Mariam Fathi El-Sayed,1026103982,25,Nasr City - El Zahraa,Prepaid 100,2022-05-21,0,413,100,15,300,18-25,Poor (<500),2022,5,100,Poor
VF-003723,Ashraf Ali Helmy,1065010346,52,Nasr City - Zone 1,Prepaid 100,2026-01-24,0,586,100,15,300,50+,Poor (<500),2026,1,100,Fair
VF-003724,Shimaa Gamal Ibrahim,1026174818,60,Nasr City - Mostafa El-Nahas,Postpaid 250,2022-01-06,0,659,250,50,1000,50+,Good (650-750),2022,1,250,Good
VF-003725,Walid Sayed El-Banna,1015476305,33,Nasr City - El Zahraa,Student Plan,2023-07-26,0,832,600,200,5000,26-35,Excellent (750+),2023,7,80,Excellent
VF-003726,Mohamed Sayed Morsy,1019324279,35,Nasr City - Zone 1,Postpaid 250,2024-07-17,0,625,250,50,1000,26-35,Fair (500-650),2024,7,250,Fair
VF-003727,Youssef Abdallah Ibrahim,1061647033,43,Nasr City - El Mirghany,Prepaid 200,2021-01-28,0,472,200,40,800,36-50,Poor (<500),2021,1,200,Poor
VF-003728,Shimaa Mohamed Awad,1060400063,45,Nasr City - Zone 8,Student Plan,2023-11-01,0,561,80,20,200,36-50,Poor (<500),2023,11,80,Fair
VF-003729,Eman Mahmoud Khalil,1076946457,19,Nasr City - Mostafa El-Nahas,Prepaid 50,2020-08-11,0,350,50,5,100,18-25,Poor (<500),2020,8,50,Poor
VF-003730,Salma Ramadan Hanafi,1044327904,63,Nasr City - Zone 10,Postpaid 400,2022-03-10,0,743,400,100,2000,50+,,2022,3,400,Good
VF-003731,Mohamed Fathi Awad,1041983518,69,Nasr City - Mostafa El-Nahas,Postpaid 250,2024-10-25,0,639,250,50,1000,50+,Fair (500-650),2024,10,250,Fair
VF-003732,Sami Farouk Ali,1083050903,33,Nasr City - Zone 3,Prepaid 200,2020-03-01,0,842,600,200,5000,26-35,Excellent (750+),2020,3,200,Excellent
VF-003733,Salma Ibrahim Zidan,1045713682,24,Nasr City - Mostafa El-Nahas,Postpaid 400,2021-12-27,0,410,400,100,2000,18-25,,2021,12,400,Poor
VF-003734,Dina Nabil Morsy,1055447330,46,Nasr City - El Zahraa,Prepaid 100,2020-02-19,0,790,100,15,300,36-50,Poor (<500),2020,2,100,Excellent
VF-003735,Sara Ramadan Ibrahim,1018954686,34,Nasr City - Abbas El-Akkad,Postpaid 400,2021-06-16,0,708,400,100,2000,26-35,,2021,6,400,Good
VF-003736,Ghada Sayed El-Sharkawi,1060216928,54,Nasr City - El Zahraa,Postpaid 250,2021-02-09,0,720,250,50,1000,50+,Good (650-750),2021,2,250,Good
VF-003737,Tamer Ahmed Rida,1030366607,43,Nasr City - El Zahraa,Student Plan,2024-03-19,0,449,80,20,200,36-50,Poor (<500),2024,3,80,Poor
VF-003738,Amira Fathi Mahmoud,1027577469,43,Nasr City - Zone 10,Prepaid 50,2021-07-19,0,643,50,5,100,36-50,Poor (<500),2021,7,50,Fair
VF-003739,Ayman Farouk Hanafi,1029631681,50,Nasr City - Zone 1,Student Plan,2021-07-24,0,624,80,20,200,36-50,Poor (<500),2021,7,80,Fair
VF-003740,Walid Mahmoud Mansour,1033273412,18,Nasr City - Zone 2,Family Plan,2023-01-20,0,613,300,80,1500,18-25,,2023,1,300,Fair
VF-003741,Mariam Abdallah El-Masry,1010730396,59,Nasr City - Zone 8,Postpaid 400,2025-04-06,0,844,400,100,2000,50+,Excellent (750+),2025,4,400,Excellent
VF-003742,Sherif Ahmed Abdullah,1063560464,28,Nasr City - Zone 10,Student Plan,2025-05-09,0,392,80,20,200,26-35,Poor (<500),2025,5,80,Poor
VF-003743,Mona Abdel Hassan,1078060162,66,Nasr City - Zone 2,Prepaid 50,2026-03-12,0,406,50,5,100,50+,Poor (<500),2026,3,50,Poor
VF-003744,Rana Ibrahim El-Gazzar,1048612965,50,Nasr City - Zone 8,Prepaid 100,2024-05-08,0,366,100,15,300,36-50,Poor (<500),2024,5,100,Poor
VF-003745,Nada Salah El-Gazzar,1038083607,22,Nasr City - El Zahraa,Prepaid 100,2024-09-09,0,654,100,15,300,18-25,Good (650-750),2024,9,100,Good
VF-003746,Sami Mohamed Hassan,1054883494,50,Nasr City - Zone 3,Postpaid 150,2022-02-27,0,776,600,200,5000,36-50,Excellent (750+),2022,2,150,Excellent
VF-003747,Mariam Mahmoud Hassan,1012042369,52,Nasr City - Mostafa El-Nahas,Prepaid 50,2026-03-06,0,336,50,5,100,50+,Poor (<500),2026,3,50,Poor
VF-003748,Ghada Nabil Shahatah,1056147118,45,Nasr City - El Zahraa,Prepaid 200,2021-07-12,0,463,200,40,800,36-50,Poor (<500),2021,7,200,Poor
VF-003749,Aya Fathi Nasser,1093037088,35,Nasr City - Zone 2,Postpaid 150,2024-05-01,0,466,150,25,500,26-35,Poor (<500),2024,5,150,Poor
VF-003750,Khaled Abdel Rida,1039152836,23,Nasr City - El Zahraa,Prepaid 50,2024-05-03,0,359,50,5,100,18-25,Poor (<500),2024,5,50,Poor
VF-003751,Ghada Mahmoud Ibrahim,1092357045,22,Nasr City - Zone 2,Postpaid 250,2026-05-09,0,444,250,50,1000,18-25,,2026,5,250,Poor
VF-003752,Amira Farouk Awad,1025651132,34,Nasr City - Zone 3,Unlimited Premium,2021-09-10,0,686,800,-1,-1,26-35,,2021,9,800,Good
VF-003753,Ali Ahmed Morsy,1054499160,25,Nasr City - Zone 1,Prepaid 50,2025-08-21,0,586,50,5,100,18-25,Poor (<500),2025,8,50,Fair
VF-003754,Aya Ali Mahmoud,1094946766,30,Nasr City - Mostafa El-Nahas,Prepaid 100,2022-09-04,0,347,100,15,300,26-35,Poor (<500),2022,9,100,Poor
VF-003755,Mostafa Gamal Ramadan,1083067221,31,Nasr City - Zone 3,Prepaid 100,2024-02-06,0,570,100,15,300,26-35,Fair (500-650),2024,2,100,Fair
VF-003756,Doaa Fathi Ramadan,1090010183,43,Nasr City - Zone 10,Postpaid 250,2021-10-23,0,600,250,50,1000,36-50,Fair (500-650),2021,10,250,Fair
VF-003757,Noha Abdel Gamal,1018832346,47,Nasr City - Zone 8,Family Plan,2021-03-23,0,676,300,80,1500,36-50,Good (650-750),2021,3,300,Good
VF-003758,Bassam Mahmoud Ali,1086903869,28,Nasr City - Zone 7,Prepaid 100,2022-11-02,0,389,100,15,300,26-35,Poor (<500),2022,11,100,Poor
VF-003759,Yasmin Sayed El-Sharkawi,1059389481,39,Nasr City - Zone 2,Prepaid 100,2024-05-12,1,764,100,15,300,36-50,Poor (<500),2024,5,100,Excellent
VF-003760,Ibrahim Abdallah Ramadan,1027401046,55,Nasr City - Zone 2,Postpaid 400,2024-10-08,0,832,400,100,2000,50+,Excellent (750+),2024,10,400,Excellent
VF-003761,Noha Omar Zidan,1037917147,65,Nasr City - Zone 3,Postpaid 250,2020-05-17,0,744,250,50,1000,50+,Good (650-750),2020,5,250,Good
VF-003762,Ahmed Salah Abdel-Aziz,1044269406,19,Nasr City - Zone 7,Prepaid 200,2021-04-06,0,707,200,40,800,18-25,Good (650-750),2021,4,200,Good
VF-003763,Essam Ali El-Gazzar,1079390202,60,Nasr City - Abbas El-Akkad,Postpaid 400,2022-04-11,0,456,400,100,2000,50+,,2022,4,400,Poor
VF-003764,Fatima Salah Farouk,1053197186,57,Nasr City - Mostafa El-Nahas,Postpaid 250,2022-09-12,1,647,250,50,1000,50+,Fair (500-650),2022,9,250,Fair
VF-003765,Dina Salah Badawi,1062704135,39,Nasr City - El Zahraa,Student Plan,2025-07-01,0,694,80,20,200,36-50,Poor (<500),2025,7,80,Good
VF-003766,Hussein Omar El-Banna,1046043870,41,Nasr City - El Zahraa,Postpaid 250,2021-08-08,0,696,250,50,1000,36-50,Good (650-750),2021,8,250,Good
VF-003767,Ibrahim Lotfy Gamal,1021980102,38,Nasr City - Zone 10,Prepaid 50,2020-08-04,0,759,600,200,5000,36-50,Excellent (750+),2020,8,50,Excellent
VF-003768,Rania Ibrahim El-Sayed,1042889513,23,Nasr City - Zone 3,Postpaid 400,2023-01-12,0,813,400,100,2000,18-25,Excellent (750+),2023,1,400,Excellent
VF-003769,Khaled Ahmed Ahmed,1089473328,63,Nasr City - Zone 8,Postpaid 150,2021-06-07,0,498,150,25,500,50+,Poor (<500),2021,6,150,Poor
VF-003770,Bassam Mahmoud Salamah,1012468271,63,Nasr City - El Zahraa,Prepaid 100,2025-05-23,0,495,100,15,300,50+,Poor (<500),2025,5,100,Poor
VF-003771,Shimaa Farouk Ahmed,1025469371,41,Nasr City - Abbas El-Akkad,Student Plan,2022-10-08,0,684,80,20,200,36-50,Poor (<500),2022,10,80,Good
VF-003772,Rana Farouk Hanafi,1018259173,55,Nasr City - El Zahraa,Prepaid 100,2025-12-18,0,355,100,15,300,50+,Poor (<500),2025,12,100,Poor
VF-003773,Nada Mahmoud Ahmed,1054356575,25,Unknown,Family Plan,2022-04-07,0,836,300,80,1500,18-25,Excellent (750+),2022,4,300,Excellent
VF-003774,Mostafa Ibrahim Salamah,1030687060,69,Nasr City - Mostafa El-Nahas,Student Plan,2020-01-27,0,422,80,20,200,50+,Poor (<500),2020,1,80,Poor
VF-003775,Wael Ramadan Abdullah,1087608344,47,Nasr City - Zone 3,Postpaid 150,2022-12-10,0,552,150,25,500,36-50,Fair (500-650),2022,12,150,Fair
VF-003776,Yasmin Magdy Helmy,1055703282,51,Nasr City - Zone 1,Prepaid 200,2025-02-09,0,479,200,40,800,50+,Poor (<500),2025,2,200,Poor
VF-003777,Ahmed Gamal Ahmed,1022830918,54,Nasr City - Zone 7,Postpaid 400,2025-05-05,0,447,400,100,2000,50+,,2025,5,400,Poor
VF-003778,Heba Hassan Mahmoud,1049433488,64,Nasr City - Zone 10,Postpaid 150,2021-12-10,0,654,150,25,500,50+,Good (650-750),2021,12,150,Good
VF-003779,Ahmed Omar Badawi,1013318984,41,Nasr City - Abbas El-Akkad,Postpaid 250,2021-02-25,0,740,250,50,1000,36-50,Good (650-750),2021,2,250,Good
VF-003780,Ghada Ahmed El-Sharkawi,1078750698,24,Nasr City - Zone 8,Student Plan,2025-03-05,0,382,80,20,200,18-25,Poor (<500),2025,3,80,Poor
VF-003781,Tarek Ramadan Morsy,1096677754,55,Nasr City - Zone 3,Prepaid 100,2022-09-08,0,589,100,15,300,50+,Poor (<500),2022,9,100,Fair
VF-003782,Hussein Fathi El-Banna,1088086462,43,Nasr City - Zone 7,Postpaid 250,2025-09-11,0,746,250,50,1000,36-50,Good (650-750),2025,9,250,Good
VF-003783,Hany Magdy El-Sharkawi,1071300475,26,Nasr City - El Mirghany,Family Plan,2023-04-03,0,775,300,80,1500,26-35,Excellent (750+),2023,4,300,Excellent
VF-003784,Rania Gamal Khalil,1041749637,44,Nasr City - Zone 7,Prepaid 200,2025-09-05,0,464,200,40,800,36-50,Poor (<500),2025,9,200,Poor
VF-003785,Dina Sayed Ibrahim,1075859304,49,Nasr City - Zone 2,Prepaid 100,2025-06-24,0,545,100,15,300,36-50,Fair (500-650),2025,6,100,Fair
VF-003786,Mohamed Ibrahim El-Banna,1084715452,23,Nasr City - Zone 1,Family Plan,2022-12-14,0,846,300,80,1500,18-25,Excellent (750+),2022,12,300,Excellent
VF-003787,Ali Ali Hanafi,1051004073,26,Nasr City - Zone 1,Prepaid 100,2021-03-16,1,517,100,15,300,26-35,Fair (500-650),2021,3,100,Fair
VF-003788,Dina Abdallah El-Gazzar,1053233313,50,Nasr City - Zone 1,Prepaid 100,2022-02-08,0,321,100,15,300,36-50,Poor (<500),2022,2,100,Poor
VF-003789,Wael Fathi Abdullah,1058725771,55,Nasr City - Zone 3,Family Plan,2023-08-01,0,650,300,80,1500,50+,Good (650-750),2023,8,300,Fair
VF-003790,Doaa Ahmed Ahmed,1098800412,42,Nasr City - Abbas El-Akkad,Student Plan,2020-09-16,0,422,80,20,200,36-50,Poor (<500),2020,9,80,Poor
VF-003791,Amr Salah Ali,1013417853,26,Nasr City - Zone 7,Family Plan,2023-11-29,0,653,300,80,1500,26-35,Good (650-750),2023,11,300,Good
VF-003792,Aya Abdel Helmy,1097799181,46,Nasr City - Zone 10,Prepaid 50,2022-04-11,0,320,50,5,100,36-50,Poor (<500),2022,4,50,Poor
VF-003793,Khaled Lotfy El-Sharkawi,1066357793,35,Nasr City - Zone 1,Prepaid 200,2022-08-03,0,562,200,40,800,26-35,Fair (500-650),2022,8,200,Fair
VF-003794,Mariam Sayed Ramadan,1053791305,47,Nasr City - Abbas El-Akkad,Prepaid 50,2024-10-06,0,400,50,5,100,36-50,Poor (<500),2024,10,50,Poor
VF-003795,Fatima Lotfy El-Gazzar,1011527225,38,Nasr City - Zone 3,Prepaid 200,2022-02-02,0,562,200,40,800,36-50,Fair (500-650),2022,2,200,Fair
VF-003796,Sherif Omar Mansour,1030029989,38,Nasr City - Zone 10,Postpaid 150,2022-05-07,0,626,150,25,500,36-50,Fair (500-650),2022,5,150,Fair
VF-003797,Rania Abdallah El-Gazzar,1040266363,29,Nasr City - Zone 3,Prepaid 100,2023-01-27,0,546,100,15,300,26-35,Fair (500-650),2023,1,100,Fair
VF-003798,Bassam Magdy Awad,1089841792,60,Nasr City - Zone 2,Family Plan,2022-06-12,0,608,300,80,1500,50+,Fair (500-650),2022,6,300,Fair
VF-003799,Mostafa Magdy Hanafi,1086111222,37,Nasr City - El Zahraa,Family Plan,2025-02-04,0,621,300,80,1500,36-50,Fair (500-650),2025,2,300,Fair
VF-003800,Ibrahim Abdel Rida,1056270176,66,Nasr City - Zone 10,Postpaid 250,2020-12-30,0,745,250,50,1000,50+,Good (650-750),2020,12,250,Good
VF-003801,Nada Fathi Ramadan,1092317765,34,Nasr City - Zone 8,Postpaid 250,2024-09-12,0,660,250,50,1000,26-35,Good (650-750),2024,9,250,Good
VF-003802,Majed Abdallah Ramadan,1017007896,43,Nasr City - Zone 8,Prepaid 200,2025-08-12,0,714,200,40,800,36-50,Good (650-750),2025,8,200,Good
VF-003803,Amira Nabil Badawi,1022566419,40,Nasr City - Abbas El-Akkad,Unlimited Premium,2023-12-06,0,833,600,200,5000,36-50,Excellent (750+),2023,12,800,Excellent
VF-003804,Majed Abdallah Shahatah,1089472775,67,Nasr City - Abbas El-Akkad,Prepaid 50,2021-05-07,0,372,50,5,100,50+,Poor (<500),2021,5,50,Poor
VF-003805,Yasmin Ibrahim Morsy,1015894359,28,Nasr City - El Mirghany,Prepaid 100,2025-01-04,0,307,100,15,300,26-35,Poor (<500),2025,1,100,Poor
VF-003806,Hana Mahmoud Gamal,1070380893,60,Nasr City - Zone 3,Prepaid 100,2023-05-14,0,498,100,15,300,50+,Poor (<500),2023,5,100,Poor
VF-003807,Ali Ibrahim Rida,1071689676,38,Nasr City - Zone 10,Prepaid 100,2022-12-01,0,474,100,15,300,36-50,Poor (<500),2022,12,100,Poor
VF-003808,Heba Magdy Helmy,1094273332,20,Nasr City - El Mirghany,Postpaid 150,2022-05-30,0,479,150,25,500,18-25,Poor (<500),2022,5,150,Poor
VF-003809,Shimaa Hassan Farouk,1050620176,61,Nasr City - Zone 1,Student Plan,2022-12-10,0,350,80,20,200,50+,Poor (<500),2022,12,80,Poor
VF-003810,Tamer Abdallah Morsy,1011310807,58,Nasr City - Zone 7,Prepaid 100,2024-03-30,0,556,100,15,300,50+,Fair (500-650),2024,3,100,Fair
VF-003811,Khaled Nabil Ramadan,1094147542,62,Nasr City - Zone 1,Postpaid 400,2026-05-08,0,829,400,100,2000,50+,Excellent (750+),2026,5,400,Excellent
VF-003812,Mona Hassan Nasser,1093474829,29,Nasr City - Abbas El-Akkad,Postpaid 150,2025-04-23,0,567,150,25,500,26-35,Fair (500-650),2025,4,150,Fair
VF-003813,Rana Ibrahim Awad,1067561766,20,Nasr City - El Zahraa,Student Plan,2025-02-17,0,393,80,20,200,18-25,Poor (<500),2025,2,80,Poor
VF-003814,Shimaa Ali Helmy,1072772697,66,Nasr City - Zone 8,Postpaid 150,2022-06-14,0,535,150,25,500,50+,Fair (500-650),2022,6,150,Fair
VF-003815,Heba Ali Hassan,1045262118,52,Nasr City - Zone 10,Student Plan,2025-07-09,0,530,80,20,200,50+,Poor (<500),2025,7,80,Fair
VF-003816,Majed Ahmed Badawi,1040098724,49,Nasr City - Zone 3,Prepaid 100,2023-06-02,0,411,100,15,300,36-50,Poor (<500),2023,6,100,Poor
VF-003817,Hana Ibrahim Qasim,1019266500,40,Nasr City - Zone 3,Prepaid 50,2022-08-03,0,303,50,5,100,36-50,Poor (<500),2022,8,50,Poor
VF-003818,Bassam Mahmoud Mansour,1072427865,47,Nasr City - El Mirghany,Postpaid 150,2022-09-02,0,507,150,25,500,36-50,Fair (500-650),2022,9,150,Fair
VF-003819,Yasmin Gamal Awad,1082241049,46,Nasr City - Zone 8,Prepaid 200,2023-06-14,0,466,200,40,800,36-50,Poor (<500),2023,6,200,Poor
VF-003820,Rami Sayed El-Gazzar,1076773846,43,Nasr City - Zone 3,Prepaid 200,2023-02-15,0,595,200,40,800,36-50,Fair (500-650),2023,2,200,Fair
VF-003821,Ali Mohamed Mahmoud,1025691788,20,Nasr City - El Mirghany,Prepaid 100,2021-11-01,0,365,100,15,300,18-25,Poor (<500),2021,11,100,Poor
VF-003822,Amr Lotfy Shahatah,1017590039,61,Nasr City - Zone 1,Prepaid 100,2025-03-22,0,330,100,15,300,50+,Poor (<500),2025,3,100,Poor
VF-003823,Ghada Sayed El-Banna,1074721635,41,Nasr City - Zone 8,Postpaid 150,2024-01-05,0,738,150,25,500,36-50,Good (650-750),2024,1,150,Good
VF-003824,Doaa Ali Rida,1070311515,37,Nasr City - Zone 1,Prepaid 200,2020-08-30,0,590,200,40,800,36-50,Fair (500-650),2020,8,200,Fair
VF-003825,Nader Farouk Morsy,1085269235,52,Nasr City - Zone 3,Postpaid 150,2022-04-11,0,463,150,25,500,50+,Poor (<500),2022,4,150,Poor
VF-003826,Nada Fathi Helmy,1020294795,19,Nasr City - Abbas El-Akkad,Prepaid 200,2024-05-12,0,550,200,40,800,18-25,Fair (500-650),2024,5,200,Fair
VF-003827,Walid Farouk Shahatah,1053571402,22,Nasr City - Zone 1,Student Plan,2021-12-04,0,320,80,20,200,18-25,Poor (<500),2021,12,80,Poor
VF-003828,Reem Abdel Shahatah,1077115056,61,Nasr City - Zone 3,Unlimited Premium,2020-07-25,0,818,800,-1,-1,50+,Excellent (750+),2020,7,800,Excellent
VF-003829,Hassan Abdel Ahmed,1097205731,20,Nasr City - Abbas El-Akkad,Student Plan,2020-01-03,0,309,80,20,200,18-25,Poor (<500),2020,1,80,Poor
VF-003830,Nada Abdallah Mahmoud,1045767759,30,Nasr City - Zone 2,Postpaid 150,2021-11-22,0,617,150,25,500,26-35,Fair (500-650),2021,11,150,Fair
VF-003831,Nada Ibrahim El-Sharkawi,1092503804,65,Nasr City - Zone 2,Postpaid 150,2024-05-25,0,546,150,25,500,50+,Fair (500-650),2024,5,150,Fair
VF-003832,Eman Farouk Zidan,1045215102,33,Nasr City - Mostafa El-Nahas,Postpaid 400,2022-09-05,0,834,400,100,2000,26-35,Excellent (750+),2022,9,400,Excellent
VF-003833,Ashraf Omar Abdullah,1083658483,24,Nasr City - Zone 1,Postpaid 250,2022-07-07,0,805,250,50,1000,18-25,Excellent (750+),2022,7,250,Excellent
VF-003834,Amira Gamal Abdullah,1025790662,26,Nasr City - Zone 3,Student Plan,2020-11-11,0,373,80,20,200,26-35,Poor (<500),2020,11,80,Poor
VF-003835,Noha Mohamed Farouk,1027785474,61,Nasr City - Zone 1,Prepaid 100,2022-09-09,1,422,100,15,300,50+,Poor (<500),2022,9,100,Poor
VF-003836,Nada Abdallah Helmy,1082943774,18,Nasr City - El Mirghany,Prepaid 200,2023-04-17,0,485,200,40,800,18-25,Poor (<500),2023,4,200,Poor
VF-003837,Sami Abdallah Rida,1024946937,64,Nasr City - Zone 3,Student Plan,2021-05-16,0,749,600,200,5000,50+,,2021,5,80,Good
VF-003838,Reem Omar Mahmoud,1092067132,61,Nasr City - Zone 3,Unlimited Premium,2024-05-28,0,839,800,-1,-1,50+,Excellent (750+),2024,5,800,Excellent
VF-003839,Sherif Omar Helmy,1063894453,29,Nasr City - Zone 3,Postpaid 250,2024-07-06,0,786,250,50,1000,26-35,Excellent (750+),2024,7,250,Excellent
VF-003840,Reem Magdy Awad,1082521003,43,Nasr City - Zone 7,Prepaid 50,2022-08-06,0,369,50,5,100,36-50,Poor (<500),2022,8,50,Poor
VF-003841,Mona Gamal Qasim,1020789075,62,Nasr City - Zone 2,Postpaid 150,2020-10-02,0,624,150,25,500,50+,Fair (500-650),2020,10,150,Fair
VF-003842,Noha Ramadan El-Sayed,1063293732,59,Nasr City - Zone 2,Postpaid 150,2023-01-06,0,677,150,25,500,50+,Good (650-750),2023,1,150,Good
VF-003843,Noha Magdy Khalil,1074004101,38,Nasr City - Zone 7,Postpaid 250,2022-11-08,0,620,250,50,1000,36-50,Fair (500-650),2022,11,250,Fair
VF-003844,Noha Ali Hassan,1096426651,54,Nasr City - Mostafa El-Nahas,Prepaid 200,2021-04-16,0,511,200,40,800,50+,Fair (500-650),2021,4,200,Fair
VF-003845,Reem Gamal Rida,1079916161,36,Nasr City - El Mirghany,Prepaid 200,2020-04-23,0,477,200,40,800,36-50,Poor (<500),2020,4,200,Poor
VF-003846,Salma Sayed El-Gazzar,1051362859,64,Nasr City - Zone 7,Family Plan,2025-05-21,0,694,300,80,1500,50+,Good (650-750),2025,5,300,Good
VF-003847,Ali Nabil Khalil,1093748245,42,Nasr City - Zone 3,Unlimited Premium,2023-03-09,0,821,800,-1,-1,36-50,Excellent (750+),2023,3,800,Excellent
VF-003848,Mohamed Ahmed Abdel-Aziz,1066689317,38,Nasr City - Zone 8,Unlimited Premium,2024-02-08,0,771,800,-1,-1,36-50,Excellent (750+),2024,2,800,Excellent
VF-003849,Ghada Sayed Helmy,1054150213,67,Nasr City - Zone 7,Prepaid 100,2024-01-08,0,539,100,15,300,50+,Fair (500-650),2024,1,100,Fair
VF-003850,Hassan Abdel Awad,1087572964,27,Nasr City - Zone 10,Prepaid 50,2025-08-07,0,427,50,5,100,26-35,Poor (<500),2025,8,50,Poor
VF-003851,Salma Farouk El-Masry,1021766447,50,Nasr City - Zone 8,Prepaid 200,2022-01-07,0,513,200,40,800,36-50,Fair (500-650),2022,1,200,Fair
VF-003852,Wael Farouk Salamah,1078643782,44,Nasr City - Zone 2,Student Plan,2022-11-10,0,780,80,20,200,36-50,Poor (<500),2022,11,80,Excellent
VF-003853,Dina Fathi Nasser,1091727019,49,Nasr City - El Zahraa,Prepaid 100,2024-10-05,0,303,100,15,300,36-50,Poor (<500),2024,10,100,Poor
VF-003854,Walid Abdallah Zidan,1030974507,30,Nasr City - El Mirghany,Unlimited Premium,2021-11-14,0,462,800,-1,-1,26-35,,2021,11,800,Poor
VF-003855,Hana Sayed Ali,1099793462,56,Nasr City - Zone 7,Prepaid 100,2022-12-12,0,727,100,15,300,50+,Poor (<500),2022,12,100,Good
VF-003856,Reem Ramadan Mahmoud,1045612117,52,Nasr City - Zone 7,Postpaid 400,2021-09-23,0,837,400,100,2000,50+,Excellent (750+),2021,9,400,Excellent
VF-003857,Khaled Abdallah Farouk,1060642472,25,Nasr City - Zone 10,Prepaid 100,2024-03-05,0,619,100,15,300,18-25,Fair (500-650),2024,3,100,Fair
VF-003858,Sami Nabil Hassan,1064808261,37,Nasr City - Zone 2,Prepaid 200,2024-08-05,0,592,200,40,800,36-50,Fair (500-650),2024,8,200,Fair
VF-003859,Rana Hassan Rida,1048905837,51,Nasr City - El Zahraa,Postpaid 400,2025-10-01,0,768,400,100,2000,50+,Excellent (750+),2025,10,400,Excellent
VF-003860,Ghada Mohamed Ibrahim,1020864108,27,Nasr City - Zone 2,Postpaid 400,2021-04-02,0,761,400,100,2000,26-35,Excellent (750+),2021,4,400,Excellent
VF-003861,Shimaa Nabil Farouk,1086406702,18,Nasr City - Zone 2,Postpaid 150,2023-01-10,0,455,150,25,500,18-25,Poor (<500),2023,1,150,Poor
VF-003862,Hassan Gamal Ali,1037492270,67,Nasr City - Zone 2,Prepaid 100,2023-06-21,0,518,100,15,300,50+,Poor (<500),2023,6,100,Fair
VF-003863,Adel Sayed Ali,1064660050,22,Nasr City - Zone 3,Prepaid 100,2020-10-30,0,615,100,15,300,18-25,Poor (<500),2020,10,100,Fair
VF-003864,Noha Sayed Ahmed,1029084760,40,Nasr City - Zone 10,Prepaid 100,2022-12-03,0,562,100,15,300,36-50,Fair (500-650),2022,12,100,Fair
VF-003865,Sami Ali Mahmoud,1029269049,40,Nasr City - El Zahraa,Postpaid 150,2025-04-26,0,620,150,25,500,36-50,Fair (500-650),2025,4,150,Fair
VF-003866,Essam Ramadan Gamal,1054884903,61,Nasr City - Mostafa El-Nahas,Family Plan,2024-09-27,0,700,300,80,1500,50+,Good (650-750),2024,9,300,Good
VF-003867,Sara Salah Zidan,1013114394,58,Nasr City - Zone 3,Prepaid 200,2025-08-22,0,525,200,40,800,50+,Fair (500-650),2025,8,200,Fair
VF-003868,Walid Gamal El-Sayed,1041437744,52,Nasr City - Zone 3,Student Plan,2026-04-05,0,351,80,20,200,50+,Poor (<500),2026,4,80,Poor
VF-003869,Hussein Magdy El-Sayed,1019570981,47,Nasr City - Zone 7,Postpaid 400,2020-10-16,0,799,400,100,2000,36-50,Excellent (750+),2020,10,400,Excellent
