customer_id,full_name,phone_number,age,district,subscription_plan,registration_date,is_fraud,credit_score
VF-004008,Sami Omar Abdullah,1054583576,32,Nasr City - Zone 10,Prepaid Plus,12/14/2021,0,226.2
VF-004009,Karim Fathi Ramadan,1034434819,39,Nasr City - Zone 8,Prepaid Basic,9/19/2026,0,892.4
VF-004010,Bassam Hassan Ali,1029406200,57,Nasr City - Mostafa El-Nahas,Prepaid Plus,9/2/2025,0,613.3
VF-004011,Youssef Magdy Mansour,1014681359,19,Nasr City - El Mirghany,Prepaid Plus,6/13/2022,0,409.1
VF-004012,Hossam Salah Qasim,1061491181,61,Nasr City - Zone 3,Postpaid Business,1/15/2024,0,433.2
VF-004013,Nada Farouk El-Sayed,1058530754,64,Nasr City - Zone 8,Postpaid Business,6/13/2023,0,770.6
VF-004014,Eman Nabil El-Masry,1090086608,68,Nasr City - Zone 3,Prepaid Basic,5/1/2025,0,224.9
VF-004015,Eman Salah El-Gazzar,1027505273,,Nasr City - Zone 7,Postpaid 100,7/7/2025,0,279.4
VF-004016,Bassam Gamal Awad,1058008794,29,Nasr City - Zone 8,Postpaid 200,6/12/2022,0,480.3
VF-004017,Eman Magdy El-Banna,1042253570,70,Nasr City - Zone 1,Postpaid 200,9/14/2022,0,235.2
VF-004018,Heba Mohamed Salamah,1014690095,20,Nasr City - Zone 3,Postpaid 200,9/2/2022,0,729.2
VF-004019,Mostafa Mohamed Ramadan,1081557346,67,Nasr City - El Mirghany,Postpaid 200,2/15/2023,0,335.8
VF-004020,Youssef Ramadan Ramadan,1076194067,47,Nasr City - El Mirghany,Prepaid Basic,12/26/2023,0,298.8
VF-004021,Shimaa Ibrahim Ramadan,1028777357,32,Nasr City - Zone 3,Postpaid 100,9/7/2024,0,844.9
VF-004022,Hussein Ali Mansour,1027272302,29,Nasr City - El Mirghany,Postpaid 100,12/4/2024,0,296
VF-004023,Reem Magdy El-Gazzar,1064712081,-1,Nasr City - Zone 1,Prepaid Plus,2/14/2022,0,409.1
VF-004024,Nader Fathi Qasim,1095115997,55,Nasr City - El Mirghany,,11/2/2025,0,858.3
VF-004025,Adel Fathi Ahmed,1050044553,21,Nasr City - Zone 8,Postpaid100,7/22/2024,0,644.4
VF-004026,Sherif Sayed El-Sayed,1014380619,43,Nasr City - Zone 2,Postpaid 100,1/12/2024,0,455.3
VF-004027,Salma Salah Rida,1077322698,40,Nasr City - El Zahraa,Postpaid 100,9/7/2023,0,826.7
VF-004028,Rami Magdy Khalil,1098551484,40,Nasr City - Zone 7,Prepaid Basic,8/28/2022,0,829
VF-004029,Mariam Magdy Shahatah,1093408434,21,Nasr City - Zone 3,Postpaid 200,1/4/2022,0,775.2
VF-004030,Heba Mahmoud El-Masry,1041910902,67,Nasr City - Zone 1,Postpaid Business,1/8/2023,0,713.8
VF-004031,Doaa Fathi El-Sayed,1089373824,27,Nasr City - Zone 7,Postpaid 200,1/15/2025,0,379
VF-004032,Karim Ali Badawi,1063172405,43,Nasr City - Abbas El-Akkad,Postpaid 100,8/28/2023,0,214.1
VF-004033,Eman Nabil Qasim,1067644577,51,Nasr City - Zone 3,Postpaid 200,6/15/2025,0,834.5
VF-004034,Khaled Gamal Abdel-Aziz,1090471344,21,Nasr City - Zone 3,Postpaid 100,9/22/2023,0,318.5
VF-004035,Hussein Hassan Nasser,1019440014,61,Nasr City - El Zahraa,Postpaid 100,10/26/2023,0,308.5
VF-004036,Hussein Salah Salamah,1039230007,42,Nasr City - Zone 1,Postpaid 100,9/12/2024,0,250.2
VF-004037,Nader Fathi Hanafi,1032665922,48,Nasr City - Zone 3,Postpaid 100,12/7/2024,0,826.2
VF-004038,Mariam Hassan El-Gazzar,1031402748,65,Nasr City - Mostafa El-Nahas,Prepaid Plus,7/13/2023,0,882.6
VF-004039,Nada Ali Helmy,1033824729,37,Nasr City - Zone 1,Postpaid 200,12/16/2021,0,586
VF-004040,Amira Abdallah Ali,1079878443,38,Nasr City - Mostafa El-Nahas,Postpaid 200,2/6/2023,0,873
VF-004041,Eman Abdallah Awad,1034475703,66,Nasr City - Mostafa El-Nahas,Postpaid100,2/22/2024,0,248.7
VF-004042,Doaa Fathi Mahmoud,1012219479,25,Nasr City - El Zahraa,Postpaid Business,10/26/2023,0,899.2
VF-004043,Mona Lotfy Ibrahim,1061958297,31,Nasr City - El Mirghany,Postpaid Business,8/6/2022,1,431.7
VF-004044,Amr Mohamed El-Sharkawi,1083996748,41,Nasr City - Mostafa El-Nahas,Postpaid Business,8/4/2023,0,353.3
VF-004045,Ahmed Omar Khalil,1064683921,38,Nasr City - Zone 2,postpaid business,9/7/2023,0,649.8
VF-004046,Tarek Magdy Awad,1075647650,50,Nasr City - Zone 7,Prepaid Plus,1/19/2025,0,862.8
VF-004047,Mostafa Lotfy Morsy,1077899572,60,Nasr City - Zone 3,Postpaid Business,5/25/2025,0,380.1
VF-004048,Rania Ibrahim El-Gazzar,1061529691,41,Nasr City - Zone 8,Postpaid Business,1/2/2022,0,331.6
VF-004049,Ghada Sayed El-Sharkawi,1040696786,55,Nasr City - Zone 7,Postpaid 100,4/22/2023,0,690.6
VF-004050,Noha Ramadan Mansour,1063546009,64,,Prepaid Basic,1/29/2024,0,853.4
VF-004051,Walid Salah Badawi,1020219266,49,Nasr City - El Zahraa,Postpaid 200,10/7/2025,0,733.7
VF-004052,Ghada Fathi Farouk,1030056531,19,Nasr City - El Mirghany,Postpaid 100,11/20/2022,0,703.6
VF-004053,Omar Farouk Morsy,1030468196,68,Nasr City - Abbas El-Akkad,Postpaid 100,9/15/2023,0,787.9
VF-004054,Rana Lotfy Mansour,1013026732,53,Nasr City - Zone 8,Postpaid 100,8/26/2024,0,682
VF-004055,Aya Salah El-Sayed,1070664852,53,Nasr City - Zone 2,Postpaid 100,5/16/2022,0,496.9
VF-004056,Youssef Mohamed Ali,1064050272,68,Nasr City - Zone 7,Prepaid Plus,3/23/2023,0,810.9
VF-004057,Rana Salah Salamah,1064831842,51,Nasr City - El Mirghany,Postpaid 200,11/13/2023,0,608.3
VF-004058,Mona Omar Abdullah,1095740466,55,Nasr City - El Zahraa,Prepaid Basic,5/15/2022,0,602
VF-004059,Essam Sayed Khalil,1014675956,35,Nasr City - Zone 1,Postpaid 200,8/22/2025,0,306.7
VF-004060,Amira Mahmoud El-Gazzar,1042064560,67,Nasr City - El Mirghany,Postpaid Business,1/6/2022,0,784
VF-004061,Nada Mahmoud El-Sharkawi,1026954914,30,Nasr City - El Zahraa,Postpaid Business,2/12/2023,0,862
VF-004062,Walid Farouk Helmy,1093034235,23,Nasr City - Zone 8,Postpaid 200,11/2/2025,0,251
VF-004063,Reem Ali Ramadan,1024429992,999,Nasr City - Zone 8,Postpaid 200,10/8/2025,0,541.2
VF-004064,Hassan Gamal Zidan,1055040923,48,Nasr City - Mostafa El-Nahas,,12/5/2022,0,803.9
VF-004065,Aya Fathi Awad,1095702794,46,Nasr City - Zone 8,Prepaid Basic,4/3/2024,0,390.5
VF-004066,Rania Salah El-Banna,1067586916,29,,Postpaid 200,10/7/2025,0,396.4
VF-004067,Tamer Fathi Morsy,1074882332,42,Nasr City - Zone 3,Prepaid Basic,6/20/2025,0,868.9
VF-004068,Aya Lotfy Mahmoud,1083258366,65,Nasr City - Zone 2,Postpaid 200,3/1/2022,0,490.6
VF-004069,Adel Ahmed Abdel-Aziz,1012807175,42,Nasr City - Zone 2,Prepaid Basic,2/20/2025,0,270.3
VF-004070,Amira Lotfy El-Sayed,1063220893,36,Nasr City - Mostafa El-Nahas,postpaid business,7/8/2025,0,686.5
VF-004071,Rana Sayed El-Sharkawi,1061742505,36,Nasr City - Zone 2,Postpaid 200,11/8/2023,0,463.6
VF-004072,Hossam Nabil Mahmoud,1036080964,25,Nasr City - Abbas El-Akkad,Postpaid 200,10/7/2023,0,257.5
VF-004073,Dina Ramadan Qasim,1025366187,48,Nasr City - Zone 1,,3/24/2022,0,253
VF-004074,Ghada Magdy Ibrahim,1090630307,0,Nasr City - El Mirghany,Prepaid Plus,7/21/2022,0,801.9
VF-004075,Hany Nabil Ahmed,1068856180,48,Nasr City - Zone 7,Prepaid Basic,6/25/2025,0,735.5
VF-004076,Noha Mohamed Nasser,1086097967,33,Nasr City - Mostafa El-Nahas,Postpaid 100,3/22/2025,0,238.2
VF-004077,Ashraf Omar Gamal,1067998596,68,Nasr City - Zone 8,Prepaid Basic,11/25/2021,0,719.6
VF-004078,Amr Fathi Khalil,1035249225,42,Nasr City - Zone 8,Postpaid Business,10/3/2023,0,246.1
VF-004079,Mostafa Ali Ramadan,1018135677,25,Nasr City - El Mirghany,Prepaid Plus,5/9/2024,0,445
VF-004080,Nada Mohamed Badawi,1079560841,49,Nasr City - Zone 2,Prepaid Plus,1/6/2024,0,356.8
VF-004081,Doaa Ahmed Hanafi,1087906092,32,Nasr City - El Zahraa,Postpaid 100,9/25/2022,0,736.5
VF-004082,Hossam Mohamed Nasser,1019657991,34,Nasr City - El Zahraa,Postpaid Business,6/21/2022,0,576.6
VF-004083,Nader Ahmed Ahmed,1061839718,62,Nasr City - El Zahraa,Prepaid Basic,10/10/2023,0,542.4
VF-004084,Tamer Mahmoud Mansour,1083765878,28,Nasr City - Zone 2,Prepaid Basic,12/4/2022,0,344.5
VF-004085,Sherif Ibrahim Khalil,1054227963,54,Nasr City - Zone 7,Postpaid Business,6/28/2024,0,790.3
VF-004086,Ahmed Fathi Khalil,1086214162,32,Nasr City - Zone 2,Prepaid Plus,8/16/2022,0,523.9
VF-004087,Hussein Hassan El-Banna,1013019819,999,Nasr City - Mostafa El-Nahas,Postpaid 200,2/28/2022,0,479.4
VF-004088,Doaa Ahmed Morsy,1088782831,47,Nasr City - Mostafa El-Nahas,Postpaid 100,1/31/2025,0,461.2
VF-004089,Adel Salah Awad,1054979249,59,Nasr City - Zone 8,Postpaid 100,11/28/2022,0,670.8
VF-004090,Hassan Omar Abdullah,1058662663,29,Nasr City - Zone 10,Postpaid Business,8/13/2026,1,554.4
VF-004091,Mohamed Magdy Qasim,1055573552,46,Nasr City - Zone 8,Postpaid Business,2/6/2024,0,370.4
VF-004092,Fatima Lotfy Hanafi,1076558989,46,Nasr City - Zone 3,Postpaid 100,7/7/2024,0,549.6
VF-004093,Rania Abdel Zidan,1025028385,30,Nasr City - Zone 3,prepaid basic,4/12/2023,0,566.8
VF-004094,Heba Sayed Mansour,1021926667,55,Nasr City - Zone 7,Prepaid Basic,7/28/2023,0,591.9
VF-004095,Ashraf Mohamed Shahatah,1060563748,21,Nasr City - Zone 8,Postpaid 100,1/4/2024,0,281.2
VF-004096,Adel Mohamed Hassan,1052962929,48,Nasr City - Zone 8,Postpaid Business,4/11/2024,0,314.8
VF-004097,Ghada Sayed Khalil,1074330028,49,Nasr City - Zone 7,Postpaid Business,10/13/2025,0,739.3
VF-004098,Tarek Nabil Hassan,1064824178,33,Nasr City - Zone 7,Prepaid Plus,7/14/2025,0,832.3
VF-004099,Walid Nabil Hassan,1036190547,44,Nasr City - Abbas El-Akkad,Postpaid 200,10/30/2022,0,561.5
VF-004100,Amr Fathi El-Banna,1029020912,25,Nasr City - Mostafa El-Nahas,Postpaid Business,11/5/2022,0,675.3
VF-004101,Aya Abdallah Ramadan,1037270015,56,Nasr City - Zone 3,Postpaid Business,6/16/2024,1,212.9
VF-004102,Fatima Farouk Salamah,1039094680,51,,Postpaid Business,3/28/2024,0,304.6
VF-004103,Omar Lotfy Shahatah,1035379800,29,,Prepaid Plus,9/27/2022,0,580.5
VF-004104,Doaa Mahmoud Qasim,1016398594,30,Nasr City - Mostafa El-Nahas,Postpaid 200,3/7/2022,0,286.2
VF-004105,Heba Ahmed Nasser,1058486458,44,Nasr City - Abbas El-Akkad,Postpaid 100,11/21/2022,0,222.5
VF-004106,Walid Ahmed Farouk,1071737489,69,Nasr City - Zone 2,Postpaid Business,12/15/2022,0,411.4
VF-004107,Essam Abdel Mansour,1022448436,44,Nasr City - Zone 1,Prepaid Plus,9/2/2024,0,434.9
VF-004108,Ibrahim Mohamed Khalil,1021526327,62,Nasr City - Zone 10,Prepaid Basic,10/22/2025,0,308.5
VF-004109,Nour Gamal Salamah,1071565711,26,Nasr City - Zone 7,Prepaid Plus,9/21/2025,0,613.5
VF-004110,Rana Omar Ramadan,1091938786,59,Nasr City - El Zahraa,Postpaid 100,2/6/2024,0,554.2
VF-004111,Ahmed Abdel Hanafi,1064361585,18,Nasr City - Zone 8,Postpaid 200,5/14/2025,0,466.8
VF-004112,Omar Hassan Awad,1010522963,51,Nasr City - Zone 2,Postpaid Business,4/21/2024,0,208.4
VF-004113,Reem Ibrahim El-Sharkawi,1070476308,42,Nasr City - Zone 10,Postpaid 200,7/31/2023,0,655.9
VF-004114,Aya Ali Gamal,1045264562,33,Nasr City - Zone 10,Prepaid Plus,2/14/2024,0,446.1
VF-004115,Yasmin Ahmed Abdullah,1022244513,57,Nasr City - El Mirghany,Postpaid 100,9/7/2022,0,201
VF-004116,Bassam Nabil Morsy,1078396104,70,,Prepaid Basic,8/6/2025,0,417.6
VF-004117,Heba Gamal Salamah,1067501665,65,Nasr City - Abbas El-Akkad,Postpaid 200,5/1/2023,0,452.4
VF-004118,Dina Mahmoud Morsy,1013439391,,Nasr City - Zone 8,Prepaid Basic,5/24/2022,0,262.7
VF-004119,Sami Hassan El-Gazzar,1033361711,29,Nasr City - Zone 1,Postpaid Business,3/27/2024,0,355.7
VF-004120,Doaa Salah Hanafi,1042138375,50,Nasr City - El Mirghany,Prepaid Plus,4/20/2024,0,277.3
VF-004121,Karim Ali Badawi,1089499651,46,Nasr City - El Mirghany,Postpaid 100,9/6/2022,0,548.2
VF-004122,Mona Gamal El-Masry,1046272765,58,Nasr City - Abbas El-Akkad,Postpaid Business,1/5/2024,0,283.9
VF-004123,Mona Mohamed Abdel-Aziz,1067201809,50,Nasr City - Zone 8,Postpaid Business,8/27/2023,0,711.4
VF-004124,Amr Ramadan Helmy,1087037469,30,Nasr City - Zone 7,,1/23/2024,0,689.7
VF-004125,Rana Gamal Badawi,1053033192,36,Nasr City - Zone 10,Postpaid 100,12/22/2023,0,204.7
VF-004126,Adel Omar Shahatah,1063201789,44,Nasr City - Mostafa El-Nahas,Prepaid Basic,7/6/2022,0,586.9
VF-004127,Mostafa Salah Zidan,1047034836,41,Nasr City - Zone 8,Postpaid 200,2/16/2022,0,237
VF-004128,Rania Abdel El-Sharkawi,1056416071,20,Nasr City - Zone 3,Prepaid Basic,3/25/2025,0,220.2
VF-004129,Fatima Ramadan Zidan,1066772175,30,Nasr City - Zone 8,Postpaid Business,9/22/2024,0,214.4
VF-004130,Walid Gamal Shahatah,1055154721,46,Nasr City - Zone 7,Postpaid Business,9/12/2025,0,382.7
VF-004131,Ali Hassan Qasim,1015461615,22,Nasr City - Zone 1,Postpaid Business,3/23/2025,0,282.3
VF-004132,Sami Fathi Ramadan,1064082502,53,Nasr City - Abbas El-Akkad,Postpaid Business,5/24/2025,0,801.2
VF-004133,Nada Magdy El-Sharkawi,1090182853,30,Nasr City - Zone 7,Prepaid Basic,6/29/2023,0,424.3
VF-004134,Omar Omar Abdullah,1060546738,41,Nasr City - Zone 8,Prepaid Plus,7/31/2022,0,361.1
VF-004135,Amr Gamal Khalil,1011703401,31,Nasr City - El Mirghany,Prepaid Plus,11/11/2023,0,705.2
VF-004136,Dina Mohamed Abdullah,1024985612,31,Nasr City - Zone 3,Prepaid Plus,9/21/2025,0,313.7
VF-004137,Nader Abdel Badawi,1056387341,40,Nasr City - Zone 10,Postpaid 100,11/19/2023,0,447.7
VF-004138,Sara Sayed Ahmed,1065284136,42,Nasr City - El Zahraa,Prepaid Plus,6/5/2026,0,414
VF-004139,Ahmed Mahmoud Awad,1053166747,43,Nasr City - Zone 8,Postpaid Business,5/5/2025,0,342
VF-004140,Dina Nabil Ali,1088406914,0,Nasr City - Zone 10,Prepaid Plus,6/1/2025,1,510.2
VF-004141,Nader Abdallah Gamal,1092899315,,Nasr City - Zone 8,Postpaid Business,10/26/2022,0,625.5
VF-004142,Tamer Ali Ramadan,1062226408,26,Nasr City - El Mirghany,Postpaid 200,10/25/2023,0,754.3
VF-004143,Reem Sayed Hassan,1033440896,24,Nasr City - Zone 3,Postpaid Business,3/6/2024,0,550.9
VF-004144,Ali Omar Abdullah,1021575788,60,Nasr City - Zone 8,Postpaid 200,10/19/2022,0,706.6
VF-004145,Sherif Hassan Salamah,1051411599,33,Nasr City - Mostafa El-Nahas,Prepaid Plus,5/23/2023,0,815.9
VF-004146,Youssef Ahmed Morsy,1078983526,51,Nasr City - El Mirghany,Prepaid Basic,9/4/2024,0,798.4
VF-004147,Hussein Salah Awad,1062328736,60,Nasr City - Zone 7,Postpaid 100,3/16/2024,0,836.7
VF-004148,Shimaa Ibrahim Farouk,1059974046,24,Nasr City - Zone 2,Prepaid Basic,7/11/2025,0,864.3
VF-004149,Rania Lotfy Ibrahim,1061567040,28,Nasr City - Zone 7,postpaid business,10/11/2022,0,568.7
VF-004150,Hana Mahmoud El-Masry,1058532725,64,Nasr City - Zone 8,Postpaid Business,2/4/2022,0,757
VF-004151,Hany Abdallah Khalil,1035235751,28,Nasr City - Zone 8,Postpaid 200,8/14/2025,0,794.7
VF-004152,Noha Omar Khalil,1041112066,66,Nasr City - Zone 10,Prepaid Basic,6/12/2023,0,731.8
VF-004153,Yasmin Nabil Rida,1062477786,51,Nasr City - Zone 2,Postpaid 100,10/6/2022,0,251.5
VF-004154,Dina Lotfy Salamah,1025264369,34,Nasr City - Zone 3,Prepaid Basic,9/15/2024,0,503.9
VF-004155,Hossam Sayed El-Masry,1052597791,30,Nasr City - Zone 2,,8/25/2023,0,694.3
VF-004156,Heba Mohamed Mahmoud,1011819267,51,,Prepaid Plus,1/7/2023,0,715
VF-004157,Mariam Ahmed El-Banna,1089397645,58,Nasr City - Abbas El-Akkad,Postpaid 200,8/10/2022,0,579.4
VF-004158,Adel Magdy Rida,1088457076,51,Nasr City - Zone 2,Postpaid 100,5/31/2023,0,835.8
VF-004159,Ayman Magdy Mansour,1067104319,45,Nasr City - El Mirghany,Postpaid Business,12/3/2022,1,430.9
VF-004160,Doaa Sayed Ramadan,1021192118,21,Nasr City - Zone 2,Postpaid 100,4/21/2024,0,853.5
VF-004161,Ali Ramadan Qasim,1078628629,68,Nasr City - El Mirghany,Postpaid Business,3/5/2023,0,339.8
VF-004162,Doaa Nabil Rida,1013259693,60,Nasr City - Zone 2,Postpaid 200,9/19/2022,0,421.5
VF-004163,Rania Abdallah Morsy,1022762655,59,Nasr City - El Zahraa,Postpaid Business,6/15/2022,0,440.9
VF-004164,Rami Lotfy El-Sharkawi,1094575266,40,Nasr City - Zone 2,Prepaid Plus,12/23/2024,0,712.6
VF-004165,Ahmed Abdallah Abdel-Aziz,1016890315,25,Nasr City - Zone 8,Postpaid 200,9/21/2023,0,863.2
VF-004166,Khaled Nabil El-Gazzar,1025942135,54,Nasr City - Zone 10,Prepaid Plus,6/11/2023,0,498.1
VF-004167,Dina Ahmed Mansour,1096905934,43,Nasr City - El Mirghany,postpaid business,5/20/2024,0,816.4
VF-004168,Aya Ahmed Badawi,1085259110,67,Nasr City - Mostafa El-Nahas,Prepaid Plus,11/24/2025,0,702.6
VF-004169,Amira Hassan Helmy,1088428644,37,Nasr City - Zone 3,Postpaid 200,6/12/2022,0,735.4
VF-004170,Ahmed Omar El-Gazzar,1081222343,46,Nasr City - Zone 3,Prepaid Basic,12/26/2024,0,685
VF-004171,Fatima Lotfy Rida,1050287650,48,Nasr City - Zone 1,Prepaid Basic,2/24/2024,0,667.3
VF-004172,Tamer Hassan Hassan,1045436173,19,Nasr City - Zone 7,Postpaid 200,4/11/2023,0,657.2
VF-004173,Dina Fathi Mahmoud,1078998246,68,Nasr City - Abbas El-Akkad,Postpaid Business,9/18/2024,0,275.5
VF-004174,Hussein Lotfy Ramadan,1051229599,53,Nasr City - Zone 7,Prepaid Basic,1/26/2024,0,722.7
VF-004175,Nada Nabil Abdel-Aziz,1050112826,24,Nasr City - Abbas El-Akkad,Postpaid 200,5/8/2024,1,554.4
VF-004176,Heba Mahmoud Khalil,1071975665,39,Nasr City - Zone 1,Postpaid 100,8/21/2023,0,395.1
VF-004177,Rania Lotfy Ramadan,1030150125,37,Nasr City - Zone 1,Postpaid 200,6/25/2023,0,755.6
VF-004178,Mariam Lotfy Hassan,1023586383,24,Nasr City - El Zahraa,PostPaid 200,5/13/2023,0,478.1
VF-004179,Amira Mahmoud Hanafi,1051876625,19,Nasr City - Zone 3,Prepaid Basic,10/17/2023,0,336.4
VF-004180,Fatima Nabil Ramadan,1086938012,45,Nasr City - Mostafa El-Nahas,Postpaid 200,4/27/2024,0,303.6
VF-004181,Dina Fathi Qasim,1014976948,31,Nasr City - Zone 2,Postpaid Business,10/22/2022,0,598.6
VF-004182,Aya Fathi Ibrahim,1074005989,54,Nasr City - Abbas El-Akkad,Prepaid Basic,3/7/2022,0,505.4
VF-004183,Fatima Salah Awad,1051930378,53,Nasr City - Zone 2,Prepaid Plus,4/15/2026,0,664.5
VF-004184,Hana Salah Hassan,1017617853,65,Nasr City - Zone 7,Postpaid 100,2/13/2025,0,408.3
VF-004185,Mariam Farouk Hanafi,1086690343,36,Nasr City - Zone 1,Prepaid Basic,5/8/2024,0,795.2
VF-004186,Salma Sayed Mansour,1077190675,43,Nasr City - Zone 7,Postpaid Business,3/23/2023,0,255.6
VF-004187,Aya Fathi Morsy,1071818316,35,Nasr City - Abbas El-Akkad,Postpaid 200,2/25/2024,0,826.2
VF-004188,Shimaa Ali Farouk,1047357176,37,Nasr City - Mostafa El-Nahas,Prepaid Basic,9/20/2023,0,841.8
VF-004189,Aya Abdallah Nasser,1026105454,26,Nasr City - Zone 8,Postpaid 100,1/17/2022,0,644.3
VF-004190,Essam Ahmed El-Masry,1059086654,50,Nasr City - Zone 2,Postpaid Business,10/11/2022,0,334.3
VF-004191,Nader Farouk Zidan,1014881015,,Nasr City - Abbas El-Akkad,Postpaid 200,9/9/2022,0,726.2
VF-004192,Nour Gamal Abdullah,1059983690,60,Nasr City - Zone 7,Postpaid 100,5/24/2024,0,832
VF-004193,Hana Hassan Nasser,1010346237,70,Nasr City - Zone 1,Postpaid Business,1/21/2024,0,610
VF-004194,Shimaa Nabil Helmy,1019409814,57,Nasr City - Zone 10,Postpaid Business,12/13/2024,0,839.1
VF-004195,Omar Lotfy Ibrahim,1015936433,24,Nasr City - El Mirghany,Prepaid Basic,10/9/2024,0,290.9
VF-004196,Eman Ibrahim Shahatah,1019832582,55,Nasr City - Zone 3,Prepaid Basic,4/2/2022,0,492.9
VF-004197,Salma Lotfy Shahatah,1074184707,29,Nasr City - El Zahraa,prepaid basic,4/4/2025,0,545.5
VF-004198,Walid Gamal Awad,1036686842,55,Nasr City - Abbas El-Akkad,Postpaid 200,5/3/2023,0,356.6
VF-004199,Hussein Abdallah Gamal,1091154493,63,Nasr City - El Zahraa,Postpaid 200,1/5/2022,0,471.8
VF-004200,Heba Mohamed El-Gazzar,1025146587,150,Nasr City - Zone 1,Prepaid Basic,4/15/2024,0,493.4
VF-004201,Rami Ahmed Mahmoud,1035347494,48,Nasr City - Zone 8,Postpaid Business,4/23/2025,0,845
VF-004202,Aya Ibrahim Badawi,1059327749,19,Nasr City - Zone 1,Postpaid 200,3/15/2022,0,444.9
VF-004203,Sara Hassan El-Sayed,1055375402,61,Nasr City - Zone 10,POSTPAID 100,3/12/2023,0,626.8
VF-004204,Yasmin Abdel Salamah,1038684085,45,Nasr City - El Zahraa,Postpaid 200,11/1/2024,0,268.5
VF-004205,Noha Sayed Shahatah,1036421821,19,Nasr City - Zone 2,Prepaid Basic,11/26/2024,0,258.5
VF-004206,Hana Salah Ahmed,1057139748,,Nasr City - Zone 3,Postpaid Business,1/21/2023,0,284.3
VF-004207,Reem Sayed Rida,1037599974,47,Nasr City - Zone 1,Postpaid 200,5/7/2024,0,580.1
VF-004208,Reem Hassan Farouk,1038894174,38,Nasr City - Zone 1,Postpaid 200,11/10/2022,0,561.9
VF-004209,Fatima Ramadan Nasser,1040885299,27,Nasr City - El Zahraa,Prepaid Plus,11/17/2022,0,692.4
VF-004210,Heba Nabil Ramadan,1011994033,34,Nasr City - Zone 10,Postpaid 200,11/26/2021,0,675.9
VF-004211,Aya Mahmoud Shahatah,1094721874,56,Nasr City - Abbas El-Akkad,Postpaid 100,1/10/2023,0,279.8
VF-004212,Sami Fathi Hassan,1026327257,54,Nasr City - Zone 10,Postpaid Business,6/20/2025,0,866.2
VF-004213,Amira Mahmoud Helmy,1051674287,24,Nasr City - Zone 2,Postpaid Business,2/7/2023,0,898.2
VF-004214,Ali Ramadan Hassan,1027923741,48,Nasr City - Zone 3,Postpaid 100,1/19/2023,0,799.1
VF-004215,Sherif Magdy El-Banna,1022283191,19,Nasr City - Zone 8,Postpaid 100,2/4/2024,0,628.3
VF-004216,Reem Sayed Ramadan,1026661381,46,,Postpaid 200,8/20/2024,0,474.1
VF-004217,Adel Salah El-Gazzar,1078391115,25,Nasr City - Zone 3,Postpaid 100,10/17/2025,0,463.8
VF-004218,Nada Ibrahim El-Gazzar,1021135115,33,Nasr City - Abbas El-Akkad,Postpaid 200,6/13/2022,0,662.5
VF-004219,Dina Omar Abdullah,1041268045,41,Nasr City - Zone 10,Postpaid Business,9/30/2022,0,526.1
VF-004220,Aya Mahmoud El-Banna,1014467056,28,Nasr City - Abbas El-Akkad,Prepaid Plus,6/29/2022,0,507.2
VF-004221,Reem Hassan Ahmed,1070690053,20,Nasr City - Zone 10,Postpaid 100,2/8/2023,0,707.6
VF-004222,Doaa Abdel Farouk,1094808891,59,,Prepaid Plus,5/14/2023,0,220
VF-004223,Aya Fathi Ramadan,1097124838,45,Nasr City - Zone 7,Prepaid Plus,8/1/2022,0,818.7
VF-004224,Heba Lotfy Hanafi,1016832501,999,Nasr City - Zone 7,Postpaid 200,5/3/2024,0,771.6
VF-004225,Khaled Ramadan Awad,1077463668,50,Nasr City - El Mirghany,Prepaid Basic,2/7/2022,0,519.5
VF-004226,Noha Lotfy El-Masry,1062380683,29,Nasr City - Zone 3,Postpaid Business,1/14/2023,0,647.1
VF-004227,Sara Mohamed El-Gazzar,1070527980,41,Nasr City - Mostafa El-Nahas,POSTPAID 100,12/14/2024,0,763
VF-004228,Heba Gamal Mahmoud,1098715573,19,Nasr City - Abbas El-Akkad,Postpaid 200,8/23/2025,0,499.1
VF-004229,Mona Sayed Mansour,1034478946,24,Nasr City - Zone 2,Postpaid 100,1/30/2024,0,638.2
VF-004230,Ahmed Ibrahim Zidan,1078981462,53,Nasr City - Zone 2,Prepaid Basic,8/20/2024,0,847.2
VF-004231,Ghada Ibrahim Zidan,1017351576,69,Nasr City - Zone 3,Prepaid Plus,10/8/2024,0,384
VF-004232,Nader Ramadan Salamah,1018259158,-1,Nasr City - El Mirghany,Prepaid Basic,3/27/2022,0,812
VF-004233,Walid Ibrahim Ibrahim,1012952291,52,Nasr City - Zone 7,Prepaid Plus,10/30/2022,0,711
VF-004234,Rana Magdy Helmy,1035521457,66,Nasr City - Zone 7,Postpaid 100,8/28/2024,0,270.9
VF-004235,Ghada Ali Ibrahim,1023956495,33,Nasr City - Zone 8,Prepaid Basic,4/10/2024,0,814.9
VF-004236,Tarek Mahmoud Shahatah,1065026370,33,Nasr City - Mostafa El-Nahas,Prepaid Plus,4/11/2022,0,865.3
VF-004237,Noha Ramadan Badawi,1038886878,58,Nasr City - Zone 8,Postpaid 200,8/19/2025,0,872.6
VF-004238,Sherif Abdel Morsy,1091587856,65,Nasr City - Zone 8,Postpaid 100,4/15/2022,0,741.9
VF-004239,Heba Ahmed Hanafi,1073658690,69,Nasr City - Zone 3,Prepaid Plus,8/5/2025,0,536.2
